youtube_url;CNPJ;gt_CNAE;experiment_run;llmModel;batch_size;pipeline;runs;total_tokens;total_time;experiment_time;cnae;cnae_divisao;cnae_divisao_descricao;cnae_grupo;cnae_grupo_descricao;cnae_classe;cnae_classe_descricao;cnae_subclasse;cnae_subclasse_descricao;reasoning;useFewshot
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;3;gpt-4o;16;A;3;214416;53,55770588;53,55802774;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;A análise dos segmentos do vídeo revela de forma consistente que o estabelecimento, identificado como 'euroTUNE', é especializado em manutenção e reparação mecânica de veículos automotores. Ao longo dos segmentos, são observadas diversas atividades típicas desse ramo, como a presença de carros (incluindo carros de luxo), o uso de plataformas para levantamento de veículos, e a utilização de ferramentas e motores em manutenção. Tais elementos indicam que as principais atividades realizadas no local são a manutenção e reparação de veículos automotores.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;1;gpt-4o;16;A;3;26733;45,42712522;45,42728806;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Serviços de manutenção e reparação mecânica de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens dos diferentes segmentos do vídeo, em sua totalidade, indicam que o estabelecimento é especializado em serviços de manutenção e reparação mecânica de veículos automotores. Isso é confirmado pela presença de carros, incluindo veículos esportivos de luxo, em procedimentos de manutenção, com o ambiente equipado com elevadores automotivos e ferramentas especializadas.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;2;gpt-4o;16;A;3;26303;44,17101932;44,17118311;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;A análise de todos os segmentos do vídeo indica a predominância de serviços de manutenção e reparação mecânica de veículos automotores. As imagens consistentes de oficinas com carros em manutenção, utilização de equipamentos específicos, ferramentas de reparo e elevadores de veículos confirmam a atividade de reparação automotiva.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;3;gpt-4o;16;A;3;26769;42,81968093;42,81985378;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;A compilação das respostas dos diferentes segmentos do vídeo indica que se trata de uma oficina especializada na manutenção e reparação de veículos automotores. A presença de carros esportivos, ferramentas de mecânica, elevadores automotivos, computadores com softwares de diagnóstico e motores desmontados reforça essa atividade. O ambiente é adequado para reparações mecânicas de veículos, sendo essa a atividade predominante observada.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;1;gpt-4o;16;B;3;73348;65,30000067;65,30028296;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram uma oficina equipada com elevadores automotivos, carros esportivos de luxo como BMW e Lamborghini, e um ambiente organizado de oficina, indicando um foco em manutenção e reparação mecânica de veículos automotores.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;2;gpt-4o;16;B;3;74079;157,2290106;157,2292423;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram uma oficina limpa e organizada com carros de luxo, elevadores para manutenção e tecnologia de diagnóstico, indicando um foco em reparação mecânica de veículos de alto padrão.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;3;gpt-4o;16;B;3;73903;85,54097462;85,54120636;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram uma oficina automotiva especializada em veículos de luxo com elevadores para carros e equipamentos de diagnóstico eletrônico, indicando que a atividade principal é a manutenção e reparação mecânica de veículos automotores.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;1;gpt-4o;16;B;3;26799;46,15987563;46,16007638;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;O espaço apresenta instalações típicas de uma oficina mecânica com elevadores e equipamento de diagnóstico, focando na manutenção e customização de veículos de luxo, alinhado com o CNAE indicado.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;2;gpt-4o;16;B;3;27072;46,91871905;46,91888952;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;O estabelecimento possui características de oficina mecânica com equipamentos de levantamento de veículos, ferramentas e elementos de manutenção e diagnóstico de veículos de luxo e esportivos.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;3;gpt-4o;16;B;3;27211;50,08342385;50,08359838;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram um ambiente de oficina com carros esportivos em manutenção, elevadores hidráulicos e ferramentas organizadas, indicando serviços de manutenção e reparação de veículos automotores.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;1;o1;16;A;3;225225;325,5769942;325,5773783;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens e contextos mostram uma oficina realizando manutenção e reparos mecânicos em carros de alto desempenho, com uso de elevadores e ferramentas especializadas, evidenciando atividade principal de manutenção e reparação mecânica de veículos automotores.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;2;o1;16;A;3;223359;267,3271852;267,3275387;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;452;Manutenção e reparação de veículos automotores;4520-0;Manutenção e reparação de veículos automotores;4520-0/01;Serviços de manutenção e reparação mecânica de veículos automotores;O vídeo mostra um ambiente típico de oficina mecânica, com diversos veículos em manutenção, incluindo modelos de luxo, uso de elevadores e equipamentos de diagnóstico eletrônico, caracterizando serviços de manutenção e reparação automotiva.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;3;o1;16;A;3;226017;326,531183;326,5315809;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;45,2;Manutenção e reparação de veículos automotores;45.20-0;Manutenção e reparação de veículos automotores;45.20-0-01;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens de todos os segmentos mostram uma oficina especializada em reparação mecânica e upgrades em veículos de alto padrão, com elevadores e motores expostos, oficina equipada e mecânicos realizando diagnósticos e reparos, caracterizando manutenção e reparação mecânica de veículos automotores.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;1;o1;16;A;3;35173;250,5892375;250,5894115;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;45,2;Manutenção e reparação de veículos automotores;45.20-0;Manutenção e reparação de veículos automotores;45.20-0-01;Serviços de manutenção e reparação mecânica de veículos automotores;Os trechos do vídeo retratam uma oficina mecânica especializada na manutenção e reparação de veículos automotores, com observação de diagnósticos, reparos em carros de alto desempenho, uso de ferramentas específicas e veículos em elevadores. A atividade predominante identificada é a prestação de serviços de manutenção e reparação mecânica de veículos automotores.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;2;o1;16;A;3;34525;199,3515832;199,3517501;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;45,2;Manutenção e reparação de veículos automotores;45.20-0;Manutenção e reparação de veículos automotores;45.20-0-01;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram oficina mecânica especializada em reparação e preparação de veículos de luxo e alto desempenho. Observam-se consertos mecânicos, veículos em elevador e motor desmontado, reforçando a atividade predominante de manutenção e reparação mecânica de veículos automotores.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;3;o1;16;A;3;37506;241,1325989;241,1327658;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;45,2;Manutenção e reparação de veículos automotores;45.20-0;Manutenção e reparação de veículos automotores;45.20-0-01;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram oficina especializada em reparos e ajustes mecânicos de veículos (incluindo de luxo), com elevadores, ferramentas e diagnósticos eletrônicos, indicando manutenção e reparação mecânica de veículos automotores de forma geral.;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;1;o1;16;B;3;86069;247,9026854;247,9030473;45.20-0-01;45;"Comércio; reparação de veículos automotores e motocicletas";20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram instalação com elevadores para carros de luxo, ferramentas de oficina e reparos em motores, caracterizando serviço de manutenção e reparação mecânica de automóveis.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;2;o1;16;B;3;86021;291,2707183;291,2710392;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;45,2;Manutenção e reparação de veículos automotores;45.20-0;Manutenção e reparação de veículos automotores;45.20-0-01;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram oficina com elevadores, ferramentas específicas e veículos em reparos, confirmando manutenção e reparação de autos.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;3;o1;16;B;3;86363;417,882406;417,882714;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;Elevadores automotivos, carros esportivos sendo reparados, oficina aparelhada e atividades de manutenção mecânica apontam para 45.20-0-01.;True
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;1;o1;16;B;3;36270;189,1959291;189,1961155;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;O local possui elevadores automotivos, ferramentas de oficina e realiza reparos em carros de alto desempenho;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;2;o1;16;B;3;37344;225,4824197;225,4826219;45.20-0-01;45;Comércio e reparação de veículos automotores e motocicletas;20;Manutenção e reparação de veículos automotores;0;Manutenção e reparação de veículos automotores;1;Serviços de manutenção e reparação mecânica de veículos automotores;Elevadores, motores desmontados e ferramentas específicas evidenciam reparação mecânica de veículos;False
https://www.youtube.com/watch?v=ttDcnljSQBc;33334000000187;45.20-0-01;3;o1;16;B;3;38642;278,2564423;278,2566729;45.20-0-01;45;"Comércio; reparação de veículos automotores e motocicletas";45,2;Manutenção e reparação de veículos automotores;45.20-0;Manutenção e reparação de veículos automotores;45.20-0-01;Serviços de manutenção e reparação mecânica de veículos automotores;As imagens mostram oficina com elevadores, ferramentas e veículos em manutenção mecânica e customização.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;gpt-4o-mini;16;A;3;214944;86,95491123;86,95522618;32.99-1-01;32;Indústrias de outros produtos minerais não metálicos;32;Indústrias de outras substâncias minerais;99;Fabricação de artigos de uso pessoal e doméstico, não especificados anteriormente;1;Fabricação de fogos de artifício;As imagens e descrições coletadas mostram um estabelecimento especializado na venda de produtos pirotécnicos, principalmente fogos de artifício. Essa atividade é predominantemente classificada como fabricação desses produtos, que é essencialmente uma indústria relacionada a itens de uso pessoal e doméstico. A ênfase nas imagens e na atividade principal observada direciona a classificação para a fabricação de fogos de artifício.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;gpt-4o-mini;16;A;3;215235;96,92132378;96,92166328;32.99-1-01;32;Indústria de produtos variados;99;Fabricação de outros produtos de minerais não metálicos;1;Fabricação de fogos de artifício;1;Fabricação de artigos pirotécnicos;As imagens mostram predominantemente um comércio e fabricação de fogos de artifício, sendo essa a atividade mais representativa nos segmentos analisados. Embora algumas respostas mencionem outras atividades relacionadas, a fabricação de artigos pirotécnicos é a mais relevante neste contexto.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;gpt-4o-mini;16;A;3;214930;59,29174209;59,29204369;32.99-1-02;32;Atividades de fabricação de objetos de arte;99;Outras indústrias de transformação;1;Fabricação de produtos não especificados, exceto medicamentos, produtos gráficos e produtos químicos;2;Fabricação de artigos de festa e fogos de artifício;A análise das imagens e atividades descritas indica uma predominância na fabricação e venda de fogos de artifício, com evidências claras de produtos pirotécnicos, o que corresponde diretamente ao CNAE 32.99-1-02.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;gpt-4o-mini;16;A;3;26853;45,52197409;45,52215505;47.89-0-01;47;Comércio varejista;89;Comércio varejista de outros produtos não especificados anteriormente;0;Comércio varejista de artigos de festa e artigos pirotécnicos;1;Comércio varejista de fogos de artifício;As imagens e informações coletadas dos segmentos do vídeo mostram predominantemente um ambiente de loja especializado na venda de fogos de artifício e artigos relacionados a festas. A atividade de comércio varejista de fogos de artifício é a mais representativa entre as análises, evidenciada pela variedade de produtos disponíveis e o foco na celebração.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;gpt-4o-mini;16;A;3;26632;52,03505206;52,03522849;47.89-0-01;47;Comércio varejista;89;Outros comércio varejista;0;Comércio varejista de outros produtos não especificados anteriormente;1;Comércio varejista de artigos pirotécnicos;As imagens mostram um ambiente comercial especializado na venda de fogos de artifício, conforme evidenciado pelos produtos expostos e pela sinalização visível. Embora algumas imagens estejam relacionadas à fabricação, a predominância da comercialização de artigos pirotécnicos é clara.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;gpt-4o-mini;16;A;3;26847;49,68457198;49,68474841;47.89-0-02;47;Comércio varejista;89;Comércio varejista de outros produtos;0;Comércio varejista de produtos diversos;2;Comércio varejista de fogos de artifício;As imagens e descrições dos segmentos mostram um ambiente dedicado à venda de fogos de artifício, caracterizando principalmente a atividade como comércio varejista de fogos de artifício. Apesar de haver referências à fabricação, a predominância das imagens e a descrição do comércio especializado indicam que o CNAE predominante é o comércio varejista.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;gpt-4o-mini;16;B;3;73684;66,36129951;66,36152077;47.89-0-01;47;Comércio varejista;89;Comércio varejista de produtos não alimentícios;0;Comércio varejista de produtos diversos;1;Comércio varejista de fogos de artifício e similares;As imagens mostram um estabelecimento dedicado à venda de produtos de pirotecnia, confirmando sua especialização no comércio varejista de fogos de artifício.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;gpt-4o-mini;16;B;3;73439;51,7802465;51,78050876;47.89-0/01;47;Comércio varejista;89;Comércio varejista de artigos de uso pessoal e doméstico;0;Comércio varejista especializado;1;Comércio varejista de artigos de festa e fogos de artifício;As imagens mostram um comércio especializado em fogos de artifício, com um ambiente de loja e produtos distintos expostos, confirmando a atividade principal de venda deste tipo de produto.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;gpt-4o-mini;16;B;3;73573;56,73285151;56,73307276;47.59-8-00;47;Comércio varejista;59;Comércio varejista de produtos não especificados anteriormente;8;Comércio varejista de outros produtos novos não especificados anteriormente;0;Comércio varejista de outros produtos novos não especificados anteriormente;As imagens mostram um ambiente comercial dedicado à venda de fogos de artifício e produtos relacionados a festas, caracterizando o comércio varejista de itens pirotécnicos, que se encaixa na subclasse de produtos não especificados anteriormente.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;gpt-4o-mini;16;B;3;26589;50,28404284;50,28422379;47.89-0/03;47;Comércio varejista;89;Comércio varejista de outros produtos;0;Comércio varejista de produtos diversos;3;Comércio varejista de artigos de festa, sem predominância de produtos alimentícios;As imagens mostram um comércio focado na venda de fogos de artifício, evidente nas prateleiras repletas de caixas e na interação do atendente com os clientes. Essa atividade é classificada como comércio varejista especializado em produtos de festa.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;gpt-4o-mini;16;B;3;25792;45,77816248;45,77832508;47.89-0;47;Comércio varejista;89;Comércio varejista de outros produtos não especificados anteriormente;0;Comércio varejista de outros produtos não especificados anteriormente;;;As imagens mostram um estabelecido especializado na venda de produtos para festas, incluindo fogos de artifício, que se encaixa na categoria de comércio varejista de produtos não especificados anteriormente.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;gpt-4o-mini;16;B;3;25017;37,05358338;37,0537343;47.89-0-00;47;Comércio varejista;89;Comércio varejista de produtos não especificados anteriormente;0;Comércio varejista de outros produtos não especificados anteriormente;0;Comércio varejista de outros produtos não especificados anteriormente, incluindo produtos pirotécnicos;Os elementos visuais indicam um comércio varejista focado na venda de artigos de festa e fogos de artifício, caracterizando a atividade principal do empreendimento.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;gpt-4o;16;A;3;214676;62,20064497;62,20096374;47.29-6-06;47;Comércio varejista;29;Outros comércios varejistas de produtos não especificados anteriormente;6;Comércio varejista especializado de outros produtos não alimentícios não especificados anteriormente;6;Comércio varejista de fogos de artifício e artigos pirotécnicos;Com base na análise das várias respostas, observa-se que todas elas apontam para a atividade predominante de comércio varejista de fogos de artifício e artigos pirotécnicos, conforme evidenciado pelas imagens de produtos e contextos de venda ao consumidor final.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;gpt-4o;16;A;3;213983;42,15416956;42,15452051;47.89-0-06;47;Comércio varejista;89;Comércio varejista de produtos não especificados anteriormente;0;Comércio varejista de mercadorias em geral;6;Comércio varejista de fogos de artifício e artigos pirotécnicos;A análise das imagens de diferentes segmentos do vídeo mostra consistentemente prateleiras e caixas repletas de fogos de artifício e artigos pirotécnicos, indicando que a atividade predominante do estabelecimento é o comércio varejista desses produtos.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;gpt-4o;16;A;3;214826;52,85005713;52,85037398;47.29-6-06;47;Comércio varejista;29;Outros produtos;6;Outros artigos não especificados anteriormente;6;Comércio varejista de fogos de artifício e artigos pirotécnicos;A análise dos segmentos do vídeo sugere uma predominância de comércio varejista de fogos de artifício e artigos pirotécnicos, com várias imagens exibindo produtos e prateleiras especificamente para esse tipo de mercadoria.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;gpt-4o;16;A;3;26664;48,55524492;48,55542946;47.89-0-05;47;Comércio varejista;89;Outros tipos de comércio varejista;0;Outros tipos de comércio varejista não especificados anteriormente;5;Comércio varejista de artigos pirotécnicos e fogos de artifício;A análise dos segmentos do vídeo mostra que a atividade predominante é o comércio varejista de fogos de artifício e artigos pirotécnicos. As imagens frequentemente destacam fogos de artifício em exposição e publicidade deste tipo de artigo, indicando que esta é a principal categoria de produtos vendidos no estabelecimento.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;gpt-4o;16;A;3;26203;38,73510051;38,7352674;47.89-0-09;47;Comércio varejista;89;Outros produtos em lojas especializadas;0;Comércio varejista de produtos não especificados anteriormente;9;Comércio varejista de fogos de artifício;A análise dos segmentos do vídeo mostra consistência na presença de fogos de artifício como o produto principal em uma loja varejista. A predominância desta atividade nos trechos avaliados sugere que o comércio varejista de fogos de artifício é a atividade principal do estabelecimento.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;gpt-4o;16;A;3;26664;43,29268956;43,29285526;47.89-0-08;47;Comércio Varejista;89;Outros tipos de comércio varejista;0;Outros tipos de comércio varejista não especificados anteriormente;8;Comércio varejista de fogos de artifício;Considerando todas as respostas dos segmentos, a atividade predominante identificada é o comércio varejista de fogos de artifício. A maioria das imagens mencionadas destacam a presença de produtos relacionados a fogos de artifício, sugerindo que esta é a principal atividade do estabelecimento.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;gpt-4o;16;B;3;73144;53,02828479;53,02849555;47.89-0-06;47;Comércio Varejista;89;Comércio varejista de artigos recreativos, esportivos e outros produtos diversificados, exceto tecidos e vestuário;0;Comércio varejista de artigos recreativos e esportivos;6;Comércio varejista de fogos de artifício e artigos pirotécnicos;As imagens mostram um estabelecimento com prateleiras repletas de fogos de artifício, indicando claramente que a atividade principal é a venda de produtos pirotécnicos. A inscrição 'Minas Fireworks' reforça a identificação com a atividade de comércio de fogos de artifício.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;gpt-4o;16;B;3;73410;44,71957946;44,71984005;47.89-0-06;47;Comércio varejista;89;Comércio varejista de outros artigos de uso pessoal e doméstico;0;Comércio varejista de outros produtos em lojas especializadas;6;Comércio varejista de fogos de artifício;As imagens mostram o interior de uma loja repleta de prateleiras com caixas de fogos de artifício e outros produtos pirotécnicos. A ambientação e produtos expostos indicam que a atividade principal do empreendimento é a venda de fogos de artifício.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;gpt-4o;16;B;3;73150;44,37145114;44,37169743;47.29-6-06;47;Comércio varejista;29;Comércio varejista de produtos não especificados anteriormente;6;Comércio varejista de artigos diversos;6;Comércio varejista de fogos de artifício e artigos de armarinho;As imagens mostram prateleiras cheias de caixas de fogos de artifício e um ambiente que claramente sugere ser uma loja especializada na venda de pirotecnia. Os itens expostos têm rótulos e imagens associados a produtos pirotécnicos.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;gpt-4o;16;B;3;26160;44,37331986;44,37348223;47.89-0-07;47;Comércio varejista;89;Comércio varejista de outros produtos;0;Comércio varejista de outros produtos não especificados anteriormente;7;Comércio varejista de fogos de artifício e artigos pirotécnicos;Os elementos visuais das imagens mostram um estabelecimento especializado na venda de fogos de artifício, observando prateleiras cheias de caixas coloridas típicas de embalagens de pirotecnia, além de itens com nomes sugestivos relacionados ao tipo de produtos vendidos, como 'Cascata' e 'Rajadão';False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;gpt-4o;16;B;3;26720;44,38132215;44,38149261;47.89-0-07;47;"Comércio; reparação de veículos automotores e motocicletas";89;Comércio varejista de outros produtos não especificados anteriormente;0;Comércio varejista de artigos de uso pessoal e doméstico não especificados anteriormente;7;Comércio varejista de fogos de artifício e artigos pirotécnicos;A presença de prateleiras repletas de fogos de artifício e o balcão de atendimento indicam um ponto de venda direto ao consumidor final, focado em produtos pirotécnicos.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;gpt-4o;16;B;3;26495;45,60641122;45,60657072;47.89-0-04;47;Comércio Varejista, exceto de Veículos Automotores e Motocicletas;89;Comércio varejista de outros produtos novos em lojas especializadas;0;Comércio varejista de outros produtos novos em lojas especializadas;4;Comércio varejista de fogos de artifício;O estabelecimento apresentado nas imagens está claramente voltado ao comércio de fogos de artifício. Isso é evidenciado pela presença de prateleiras com caixas de produtos pirotécnicos e um ambiente com características típicas de uma loja especializada.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;o1;16;A;3;235104;560,1185617;560,1189742;47.89-0-06;47;Comércio varejista;478;Comércio varejista de artigos novos não especificados anteriormente;4789-0;Comércio varejista de outros produtos novos não especificados anteriormente;4789-0/06;Comércio varejista de fogos de artifício e artigos pirotécnicos;Considerando todas as informações, a atividade predominante observada no vídeo é o comércio varejista de fogos de artifício e artigos pirotécnicos.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;o1;16;A;3;236857;623,9116137;623,9120224;47.89-0-06;47;Comércio varejista;47,8;Comércio varejista de outros produtos em lojas especializadas;47.89-0;Comércio varejista de outros produtos em lojas especializadas;47.89-0-06;Comércio varejista de fogos de artifício e artigos pirotécnicos;Observou-se ao longo do vídeo a predominância de comércio varejista de fogos de artifício e artigos pirotécnicos. Embora exista menção a possível atividade de fabricação, o que se vê na maior parte das cenas são prateleiras e balcões com produtos à venda, caracterizando a atividade principal como comércio varejista especializado.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;o1;16;A;3;231717;468,3502049;468,3505504;47.89-0-06;47;Comércio varejista;478;Comércio varejista de outros produtos não especificados anteriormente, em estabelecimentos especializados;47.89-0;Comércio varejista de outros produtos não especificados anteriormente;6;Comércio varejista de fogos de artifício e artigos pirotécnicos;Ao analisar todos os trechos do vídeo, verifica-se que a atividade predominante é a comercialização de fogos de artifício e artigos pirotécnicos em ambiente varejista, evidenciada pela existência de prateleiras e letreiros que demonstram a venda desses produtos diretamente ao consumidor. Embora haja menção a uma possível fabricação, prevalece o comércio varejista como atividade principal.;True
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;o1;16;A;3;42231;278,8340228;278,8341854;47.89-0-07;47;Comércio varejista;47,8;Comércio varejista de outros produtos novos em lojas especializadas;47.89-0;Comércio varejista de outros produtos não especificados anteriormente;47.89-0-07;Comércio varejista de fogos de artifício e artigos pirotécnicos;Observa-se a predominância do comércio de fogos de artifício ao longo de todo o vídeo, indicando que a atividade principal é o varejo de artigos pirotécnicos, embora também haja venda de outros itens, como pipas.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;2;o1;16;A;3;42492;341,2604454;341,2606239;47.89-0-99;47;Comércio varejista;47,8;Comércio varejista especializado de outros produtos;47.89-0;Comércio varejista de produtos não especificados anteriormente;47.89-0-99;Comércio varejista de outros produtos não especificados anteriormente;Com base em todos os segmentos do vídeo, observa-se a comercialização de fogos de artifício, enquadrando-se no comércio varejista de produtos não especificados em outras subclasses.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;3;o1;16;A;3;48044;424,0672364;424,0674026;47.89-0-07;47;Comércio varejista;89;Comércio varejista de outros artigos de uso pessoal e doméstico;0;Comércio varejista de outros artigos de uso pessoal e doméstico;7;Comércio varejista de fogos de artifício e artigos pirotécnicos;Após analisar todos os trechos do vídeo, constatou-se que a venda de fogos de artifício e artigos pirotécnicos é a atividade predominante do estabelecimento. Embora também sejam mencionados outros produtos recreativos, a comercialização principal gira em torno de artigos pirotécnicos, enquadrando-se assim em 47.89-0-07.;False
https://www.youtube.com/watch?v=ELslEzeym5g;08115302000117;47.89-0-06;1;o1;16;B;3;89101;303,5368869;303,5372498;47.89-0-06;47;Comércio varejista;89;Outros produtos não especificados anteriormente;0;Comércio varejista de outros produtos não especificados anteriormente;6;Comércio varejista de fogos de artifício e artigos pirotécnicos;As prateleiras estão repletas de caixas de fogos, embalagens com explosões ilustradas e letreiros de 'fireworks', confirmando a venda varejista de fogos de artifício.;True
